Batch 0: Loss: 0.6381527781486511, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.5666510462760925, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.3659209609031677, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.3331308364868164, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.4030112624168396, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.9672743082046509, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.40543898940086365, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.43948817253112793, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.4980959892272949, Acc: 50.00%, Labels: [1, 1]
Batch 9: Loss: 0.4500975012779236, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.509152352809906, Acc: 50.00%, Labels: [1, 1]
Batch 9: Loss: 0.534294605255127, Acc: 50.00%, Labels: [1, 1]
Batch 10: Loss: 0.43217241764068604, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.4896605908870697, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.42441612482070923, Acc: 100.00%, Labels: [1, 0]
Batch 10: Loss: 0.46042191982269287, Acc: 50.00%, Labels: [1, 1]
Batch 11: Loss: 1.3268846273422241, Acc: 0.00%, Labels: [0, 1]
Batch 11: Loss: 0.40328744053840637, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.36728063225746155, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.5473763942718506, Acc: 50.00%, Labels: [1, 0]
Batch 12: Loss: 0.3066144585609436, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.3081992566585541, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.2824292182922363, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.32372990250587463, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 1.0491223335266113, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.3103965222835541, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.8781869411468506, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 1.3259179592132568, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 0.32037463784217834, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.3272339105606079, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.9275727868080139, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 1.3427343368530273, Acc: 0.00%, Labels: [0, 0]
Batch 2: Loss: 1.1104798316955566, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.5051235556602478, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.3495565354824066, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.5265983939170837, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.5434943437576294, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.3290150463581085, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.3181886374950409, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.33988475799560547, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.346592515707016, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.5326941013336182, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.6070556640625, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 0.6307503581047058, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.3829856514930725, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.3517807424068451, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.444564551115036, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 1.0312340259552002, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.35297128558158875, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.35050806403160095, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.31977033615112305, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.9545724391937256, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.9337479472160339, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.3811209201812744, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.8888742327690125, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.5087532997131348, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.6660359501838684, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.29383906722068787, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.2742954194545746, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.3205656111240387, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.2685936391353607, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.2567484378814697, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.5348526239395142, Acc: 0.00%, Labels: [0, 0]
Batch 9: Loss: 0.7726204991340637, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.25795650482177734, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.2477581650018692, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 1.1637977361679077, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.2285584658384323, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.23193058371543884, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.842606246471405, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.2263985574245453, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.21345174312591553, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 1.8935539722442627, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.16289553046226501, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.16699311137199402, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.15751700103282928, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.7876231670379639, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 0.19853539764881134, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 1.7279940843582153, Acc: 0.00%, Labels: [0, 0]
Batch 0: Loss: 1.7515878677368164, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 1.0021408796310425, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 0.8678892850875854, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.9513558745384216, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.21107807755470276, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.23117956519126892, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.5970442891120911, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.23371575772762299, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.24260514974594116, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.25491204857826233, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.703899621963501, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.25317758321762085, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.9877400398254395, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.26648634672164917, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.25345489382743835, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.9071681499481201, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.2843342125415802, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.2860604524612427, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.26106536388397217, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.9500232934951782, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.8880723714828491, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 1.0722700357437134, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.3170098662376404, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.3180896043777466, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.29311031103134155, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.957770586013794, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.3332338333129883, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.3158438801765442, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.7473756074905396, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.8415548801422119, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.7690958976745605, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.33973467350006104, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.30389755964279175, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.8626371622085571, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.34416908025741577, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3066609501838684, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.796841025352478, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.625623345375061, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.32954415678977966, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.31693020462989807, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.3145189881324768, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.78061842918396, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.8167192339897156, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.3521740138530731, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.8651453852653503, Acc: 50.00%, Labels: [0, 1]
Batch 12: Loss: 0.32466956973075867, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.31261593103408813, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.330444097518921, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.29774919152259827, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.30464982986450195, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.28217852115631104, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.8068458437919617, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 1.220716118812561, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.5875915884971619, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 1.3408489227294922, Acc: 0.00%, Labels: [0, 0]
Batch 1: Loss: 0.3217545747756958, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.3858884572982788, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.310518741607666, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.34364068508148193, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.3175692856311798, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.3725122213363647, Acc: 0.00%, Labels: [0, 0]
Batch 3: Loss: 1.2851290702819824, Acc: 50.00%, Labels: [0, 0]
Batch 3: Loss: 0.3655833601951599, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.4855238199234009, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.35165005922317505, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.353704035282135, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.5340582132339478, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.7607302665710449, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.4879878759384155, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.3800639510154724, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.44159504771232605, Acc: 50.00%, Labels: [1, 1]
Batch 5: Loss: 0.6234306693077087, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.42121192812919617, Acc: 100.00%, Labels: [1, 0]
Batch 6: Loss: 0.8975234031677246, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.43551820516586304, Acc: 100.00%, Labels: [0, 1]
Batch 6: Loss: 0.47188395261764526, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.7065452337265015, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.3964463472366333, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.4147986173629761, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.39274972677230835, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.41201964020729065, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.4536961019039154, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.3731539249420166, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.5166841745376587, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.4359772801399231, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3576432466506958, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3336600065231323, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.4409680962562561, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.29620978236198425, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.9411783814430237, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 1.600233554840088, Acc: 0.00%, Labels: [0, 0]
Batch 10: Loss: 0.4482871890068054, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 1.4446393251419067, Acc: 0.00%, Labels: [0, 0]
Batch 11: Loss: 0.2725476622581482, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.3154177665710449, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.27914220094680786, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2621230185031891, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.18972641229629517, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.19299505650997162, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.18962977826595306, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.6935362815856934, Acc: 0.00%, Labels: [0]
Batch 0: Loss: 0.2433227300643921, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.21315710246562958, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.7141504287719727, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.25381219387054443, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.19769680500030518, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.22990258038043976, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.2677331864833832, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.19577468931674957, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.1421923190355301, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.910010814666748, Acc: 0.00%, Labels: [0, 0]
Batch 2: Loss: 1.372639775276184, Acc: 50.00%, Labels: [1, 0]
Batch 2: Loss: 0.19860655069351196, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.23021361231803894, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.6385765075683594, Acc: 50.00%, Labels: [0, 1]
Batch 3: Loss: 0.16588303446769714, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.2023234367370605, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.20291417837142944, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.8295609951019287, Acc: 50.00%, Labels: [1, 0]
Batch 4: Loss: 0.15105703473091125, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.11772758513689041, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 1.3974790573120117, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.16893552243709564, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.16042736172676086, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 0.12083467841148376, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.16369220614433289, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.12937819957733154, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.0833615064620972, Acc: 50.00%, Labels: [1, 0]
Batch 6: Loss: 0.9336860179901123, Acc: 50.00%, Labels: [0, 1]
Batch 7: Loss: 0.1208939403295517, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 1.1546275615692139, Acc: 50.00%, Labels: [1, 0]
Batch 7: Loss: 0.1456526219844818, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.8865689039230347, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 1.1741299629211426, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 2.0495872497558594, Acc: 0.00%, Labels: [0, 0]
Batch 8: Loss: 0.7295616865158081, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.7889984846115112, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.16817599534988403, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 2.020747423171997, Acc: 0.00%, Labels: [0, 0]
Batch 9: Loss: 0.15682083368301392, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 1.1580846309661865, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.5099002122879028, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.6331305503845215, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.22861944139003754, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.22221720218658447, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.3506302237510681, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 1.406205654144287, Acc: 0.00%, Labels: [0, 0]
Batch 11: Loss: 0.2607269883155823, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.2861495018005371, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 1.1999237537384033, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.34353750944137573, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 1.2408769130706787, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.3377130925655365, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 1.07089364528656, Acc: 50.00%, Labels: [0, 0]
Batch 0: Loss: 0.5969539284706116, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.5460882186889648, Acc: 50.00%, Labels: [1, 1]
Batch 0: Loss: 0.45001131296157837, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.4181349277496338, Acc: 100.00%, Labels: [0, 1]
Batch 1: Loss: 0.5841290950775146, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.43702468276023865, Acc: 100.00%, Labels: [0, 1]
Batch 1: Loss: 1.1416107416152954, Acc: 0.00%, Labels: [1, 0]
Batch 2: Loss: 0.7704041004180908, Acc: 50.00%, Labels: [1, 1]
Batch 2: Loss: 0.7216924428939819, Acc: 50.00%, Labels: [1, 1]
Batch 2: Loss: 0.8113101124763489, Acc: 50.00%, Labels: [1, 1]
Batch 2: Loss: 0.6735048890113831, Acc: 50.00%, Labels: [1, 1]
Batch 3: Loss: 0.3934457302093506, Acc: 100.00%, Labels: [1, 0]
Batch 3: Loss: 0.7160865068435669, Acc: 50.00%, Labels: [0, 0]
Batch 3: Loss: 0.6402883529663086, Acc: 50.00%, Labels: [1, 1]
Batch 3: Loss: 0.6824671626091003, Acc: 50.00%, Labels: [1, 1]
Batch 4: Loss: 0.3943835496902466, Acc: 100.00%, Labels: [1, 0]
Batch 4: Loss: 0.7797355651855469, Acc: 50.00%, Labels: [0, 0]
Batch 4: Loss: 0.41476935148239136, Acc: 100.00%, Labels: [0, 1]
Batch 4: Loss: 0.8744943141937256, Acc: 0.00%, Labels: [0, 1]
Batch 5: Loss: 0.39166224002838135, Acc: 100.00%, Labels: [1, 0]
Batch 5: Loss: 1.0102927684783936, Acc: 0.00%, Labels: [1, 0]
Batch 5: Loss: 0.9708001613616943, Acc: 0.00%, Labels: [1, 0]
Batch 5: Loss: 0.8196723461151123, Acc: 0.00%, Labels: [1, 0]
Batch 6: Loss: 0.8338208198547363, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.7237608432769775, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.7448577284812927, Acc: 50.00%, Labels: [1, 1]
Batch 6: Loss: 0.7403758764266968, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.5687928199768066, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.5832622051239014, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.6118640899658203, Acc: 50.00%, Labels: [1, 1]
Batch 7: Loss: 0.5852353572845459, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.5619914531707764, Acc: 50.00%, Labels: [1, 1]
Batch 8: Loss: 0.4260896146297455, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 1.0037504434585571, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.465992271900177, Acc: 100.00%, Labels: [0, 1]
Batch 9: Loss: 0.32560211420059204, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.3045514225959778, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.5387845039367676, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.3626232445240021, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.8248076438903809, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.23487018048763275, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.6307652592658997, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.21509721875190735, Acc: 100.00%, Labels: [1, 1]
Batch 11: Loss: 0.7988139390945435, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.8109575510025024, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.8999812602996826, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.1834467202425003, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 0.11753589659929276, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.13078740239143372, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.13539212942123413, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.1216682717204094, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 1.1033427715301514, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 1.1278469562530518, Acc: 50.00%, Labels: [0, 1]
Batch 0: Loss: 0.1093100756406784, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.1100984662771225, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.4868794679641724, Acc: 50.00%, Labels: [0, 1]
Batch 1: Loss: 0.10512584447860718, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 1.2021845579147339, Acc: 50.00%, Labels: [1, 0]
Batch 1: Loss: 1.5387780666351318, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.07784386724233627, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 0.08790798485279083, Acc: 100.00%, Labels: [1, 1]
Batch 2: Loss: 1.2368985414505005, Acc: 50.00%, Labels: [0, 1]
Batch 2: Loss: 0.09966924786567688, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 1.3500473499298096, Acc: 50.00%, Labels: [1, 0]
Batch 3: Loss: 0.08876539766788483, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.0911673903465271, Acc: 100.00%, Labels: [1, 1]
Batch 3: Loss: 0.09176262468099594, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 0.09266893565654755, Acc: 100.00%, Labels: [1, 1]
Batch 4: Loss: 1.4197664260864258, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 1.3561656475067139, Acc: 50.00%, Labels: [0, 1]
Batch 4: Loss: 1.0774611234664917, Acc: 50.00%, Labels: [1, 0]
Batch 5: Loss: 0.11037899553775787, Acc: 100.00%, Labels: [1, 1]
Batch 5: Loss: 1.1313854455947876, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 1.1661678552627563, Acc: 50.00%, Labels: [0, 1]
Batch 5: Loss: 0.10764113068580627, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 1.299634337425232, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.9673458933830261, Acc: 50.00%, Labels: [0, 1]
Batch 6: Loss: 0.11944402009248734, Acc: 100.00%, Labels: [1, 1]
Batch 6: Loss: 0.13630720973014832, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.13951393961906433, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.13578438758850098, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 0.13775643706321716, Acc: 100.00%, Labels: [1, 1]
Batch 7: Loss: 1.0404508113861084, Acc: 50.00%, Labels: [1, 0]
Batch 8: Loss: 0.17271247506141663, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.8123498558998108, Acc: 50.00%, Labels: [0, 1]
Batch 8: Loss: 0.19320739805698395, Acc: 100.00%, Labels: [1, 1]
Batch 8: Loss: 0.8090053200721741, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 1.1910308599472046, Acc: 50.00%, Labels: [1, 0]
Batch 9: Loss: 0.21886441111564636, Acc: 100.00%, Labels: [1, 1]
Batch 9: Loss: 0.9076406955718994, Acc: 50.00%, Labels: [0, 1]
Batch 9: Loss: 0.256346732378006, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.2517276406288147, Acc: 100.00%, Labels: [1, 1]
Batch 10: Loss: 0.9943271279335022, Acc: 50.00%, Labels: [0, 1]
Batch 10: Loss: 0.6520247459411621, Acc: 50.00%, Labels: [1, 0]
Batch 10: Loss: 0.8079584836959839, Acc: 50.00%, Labels: [1, 0]
Batch 11: Loss: 0.7555876970291138, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.545545220375061, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 1.1446187496185303, Acc: 50.00%, Labels: [0, 1]
Batch 11: Loss: 0.303133487701416, Acc: 100.00%, Labels: [1, 1]
Batch 12: Loss: 1.2173008918762207, Acc: 0.00%, Labels: [0]
Batch 12: Loss: 0.33926182985305786, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.31692197918891907, Acc: 100.00%, Labels: [1]
Batch 12: Loss: 0.33563920855522156, Acc: 100.00%, Labels: [1]
Batch 0: Loss: 0.3820134997367859, Acc: 100.00%, Labels: [1, 1]
Batch 0: Loss: 0.3317398428916931, Acc: 100.00%, Labels: [0, 1]
Batch 0: Loss: 0.5054169297218323, Acc: 50.00%, Labels: [1, 0]
Batch 0: Loss: 0.42278391122817993, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.47088146209716797, Acc: 100.00%, Labels: [1, 1]
Batch 1: Loss: 0.5739147067070007, Acc: 50.00%, Labels: [1, 1]
Batch 1: Loss: 0.5318297147750854, Acc: 50.00%, Labels: [1, 1]
Batch 1: Loss: 1.0669324398040771, Acc: 0.00%, Labels: [0, 1]
